,Nombre,diagnostico,Id_Estado_Activo,time,machine
235,S1-Ventilador M32,"  Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una posible degradación de rodamientos. Se establece el estado como BUENO.",1.0,2019-02-18,S1-M32
223,S1-Ventilador M30," Motor: Activo en buen estado. 
 Ventilador: Se mantienen los indicios de una degradación mecánica de rodamientos.",2.0,2019-02-18,S1-M30
60,S2-Ventilador M21," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.",1.0,2019-02-18,S2-M21
213,S1-Ventilador M29," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. Se mantiene el comportamiento de pasadas inspecciones.",1.0,2019-02-18,S1-M29
204,S1-Ventilador M27," Motor: Activo en buen estado. 
 Ventilador: Se mantienen los indicios de una posible degradación de rodamientos. Existe una mejoría en el comportamiento.",1.0,2019-02-18,S1-M27
415,S3-Ventilador M38," Motor: Activo en buen estado.
 Ventilador: Se detectan indicios de una posible degradación incipiente de los rodamientos del ventilador.",2.0,2019-02-18,S3-M38
69,S2-Ventilador M23, Ventilador: Se mantienen los síntomas de una degradación de rodamientos del ventilador. Existe un aumento de las tendencias.,3.0,2019-02-18,S2-M23
193,S1-Ventilador M26," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.",1.0,2019-02-18,S1-M26
183,S1-Ventilador M24," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-02-18,S1-M24
177,S2-Ventilador M5," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. Se detectan indicios de una posible degradación incipiente de rodamientos.",1.0,2019-02-18,S2-M05
77,S2-Ventilador M24," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. Se mantiene el comportamiento de pasadas inspecciones.",1.0,2019-02-18,S2-M24
450,S3-Ventilador Extracción M40," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.",1.0,2019-02-18,S3-M40
171,S2-Ventilador M8," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-02-18,S2-M08
425,S3-Ventilador M39," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. Se mantiene el comportamiento asociado a los rodamientos. Dada la estabilidad de las medidas se pasa el estado a BUENO.",1.0,2019-02-18,S3-M39
85,S2-Ventilador M26," Motor: Activo en buen estado.
 Ventilador: Se detectan indicios de una posible degradación incipiente del rodamiento lado polea.",2.0,2019-02-18,S2-M26
164,S2-Ventilador M39," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. ",1.0,2019-02-18,S2-M39
158,S2-Ventilador M9," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-02-18,S2-M09
151,S2-Ventilador M38," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-02-18,S2-M38
144,S2-Ventilador M36," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. Se mantiene el comportamiento de pasadas inspecciones.",1.0,2019-02-18,S2-M36
93,S2-Ventilador M27," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. Se mantiene el comportamiento de la pasada inspección.",1.0,2019-02-18,S2-M27
385,S3-Ventilador M33," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.",1.0,2019-02-18,S3-M33
433,S3-Ventilador M41," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-02-18,S3-M41
100,S2-Ventilador M29," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. Se detectan síntomas de una posible degradación de rodamientos.",1.0,2019-02-18,S2-M29
135,S2-Ventilador M35, Ventilador: Se detectan síntomas de una degradación de los rodamiento del ventilador. Existe un leve aumento de las tendencias.,2.0,2019-02-18,S2-M35
441,S3-Ventilador M42," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-02-18,S3-M42
126,S2-Ventilador M33," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-02-18,S2-M33
52,S2-Ventilador M20," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-02-18,S2-M20
245,S1-Ventilador M33," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. Se mantiene el comportamiento de la pasada inspección.",1.0,2019-02-18,S1-M33
458,S3-Ventilador Extracción M37," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-02-18,S3-M37
45,S2-Ventilador M18," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-02-18,S2-M18
2,S1-Ventilador M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-02-18,S1-M02
369,S2-Ventilador M41," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una posible degradación de rodamientos.",3.0,2019-02-18,S2-M41
361,S1-Ventilador M23," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-02-18,S1-M23
355,S2-Ventilador M6," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-02-18,S2-M06
9,S2-Ventilador M11," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-02-18,S2-M11
475,S3-Ventilador Extracción M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-02-18,S3-M01
349,S2-Ventilador M3," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-02-18,S2-M03
343,S2-Ventilador M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-02-18,S2-M02
336,S1-Ventilador Extracción M1," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una posible degradación de rodamientos.",3.0,2019-02-18,S1-M01
16,S2-Ventilador M12," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-02-18,S2-M12
328,S1-Ventilador Extracción M19," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-02-18,S1-M19
320,S1-Ventilador Extracción M37," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. Se mantienen los síntomas de una posible degradación de rodamientos.",1.0,2019-02-18,S1-M37
404,S3-Ventilador M36," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.",1.0,2019-02-18,S3-M36
310,S1-Ventilador Extracción M40," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-02-18,S1-M40
301,S1-Ventilador M42," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. Se detectan indicios de una posible degradación de rodamientos.",1.0,2019-02-18,S1-M42
23,S2-Ventilador M14," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-02-18,S2-M14
293,S1-Ventilador M41," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-02-18,S1-M41
254,S1-Ventilador M35," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. Se detectan indicios de una posible degradación de rodamientos.",1.0,2019-02-18,S1-M35
38,S2-Ventilador M17," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-02-18,S2-M17
273,S1-Ventilador M38," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. ",1.0,2019-02-18,S1-M38
394,S3-Ventilador M35," Motor: Activo en buen estado. 
 Ventilador: Se detectan síntomas de una posible degradación de rodamientos.",2.0,2019-02-18,S3-M35
265,S1-Ventilador M36," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. Se detecta una mejoría en el comportamiento.",1.0,2019-02-18,S1-M36
467,S3-Ventilador Extracción M19," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-02-18,S3-M19
30,S2-Ventilador M15," Motor: Activo en buen estado.
 Ventilador: Se detectan indicios de una posible degradación del rodamiento lado polea.",2.0,2019-02-18,S2-M15
285,S1-Ventilador M39," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-02-18,S1-M39
117,S2-Ventilador M32," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-02-18,S2-M32
739,S3-Ventilador M26," Motor: Activo en buen estado. 
 Ventilador: Se detectan indicios de un proceso incipiente de degradación de rodamientos.",3.0,2019-03-18,S3-M26
1026,S4-Ventilador 74 M2," Motor: Activo en buen estado. 
  Ventilador: Se detectan síntomas de una posible degradación mecánica de rodamientos.",2.0,2019-03-18,S4-74-M2
594,S3-Ventilador M2, Ventilador: Se detectan síntomas de una degradación mecánica de los rodamientos del ventilador.,3.0,2019-03-18,S3-M02
294,S1-Ventilador M41," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-03-18,S1-M41
913,S5-Ventilador 70 M1," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una posible degradación en el rodamiento lado polea del ventilador. Existe un aumento de las tendencias y de las amplitud de los impactos.",3.0,2019-03-18,S5-70-M1
907,S5-Ventilador 75 M1," Motor: Activo en buen estado. 
 Ventilador:  Se detectan síntomas de una posible degradación incipiente de rodamientos.",3.0,2019-03-18,S5-75-M1
901,S5-Ventilador 69 M2," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una degradación incipiente de rodamientos.",2.0,2019-03-18,S5-69-M2
883,S5-Ventilador 75 M2, Conjunto: Se detecta un aumento generalizado de los niveles de vibración. Es posible que se haya producido una rotura total o parcial de alguno de los álabes del rodete.,2.0,2019-03-18,S5-75-M2
370,S2-Ventilador M41," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-03-18,S2-M41
1105,S4-Ventilador 66 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-03-18,S4-66-M2
483,S4-Ventilador Extracción 63 M1," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una posible degradación mecánica de rodamientos.",2.0,2019-03-18,S4-63-M1
1287,S6-Ventilador 73 M1, Conjunto: Se detecta un aumento generalizado de los niveles de vibración. Es posible que se haya producido una rotura total o parcial de alguno de los álabes del rodete.,2.0,2019-03-18,S6-73-M1
1324,S6-Ventilador 72 M1," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una degradación incipiente de rodamientos.",2.0,2019-03-18,S6-72-M1
491,S4-Ventilador Extracción 62 M1," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.  Se detectan indicios de una degradación mecánica incipiente de rodamientos.",2.0,2019-03-18,S4-62-M1
525,S5-Ventilador Extracción 61 M1," Motor: Activo en buen estado. 
 Ventilador: Seguimiento. Se detecta indicios de una posible degradación incipiente del rodamiento lado polea. Existe una mejoría en el comportamiento.",2.0,2019-03-18,S5-61-M1
1211,S6-Ventilador 77 M1, Conjunto: Se detecta un aumento generalizado de los niveles de vibración. Es posible que se haya producido una rotura total o parcial de alguno de los álabes del rodete.,2.0,2019-03-18,S6-77-M1
1233,S6-Ventilador 74 M1," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una posible degradación mecánica de rodamientos. Existe una mejoría en el comportamiento.",2.0,2019-03-18,S6-74-M1
1265,S6-Ventilador 75 M2, Conjunto: Se detecta un aumento generalizado de los niveles de vibración. Es posible que se haya producido una rotura total o parcial de alguno de los álabes del rodete.,2.0,2019-03-18,S6-75-M2
517,S5-Ventilador Extracción 62 M1," Motor: Activo en buen estado. 
 Ventilador: Se detectan síntomas de una degradación mecánica incipiente de rodamientos.",2.0,2019-03-18,S5-62-M1
1165,S6-Ventilador 73 M2," Conjunto: Se detecta un aumento generalizado de los niveles de vibración. Es posible que se haya producido una rotura total o parcial de alguno de los álabes del rodete.
 ",2.0,2019-03-18,S6-73-M2
878,S5-Ventilador 76 M1," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. ",1.0,2019-04-22,S5-76-M1
1249,S6-Ventilador 68 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22,S6-68-M1
884,S5-Ventilador 75 M2, Conjunto: Se mantiene el comportamiento de la pasada inspección. Es posible que se haya producido una rotura total o parcial de alguno de los álabes del rodete.,1.0,2019-04-22,S5-75-M2
889,S5-Ventilador 68 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22,S5-68-M2
1244,S6-Ventilador Extracción 60 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22,S6-60-M1
1239,S6-Ventilador 76 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22,S6-76-M2
894,S5-Ventilador 69 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. Se detecta una mejoría en el comportamiento aunque se detectan impactos en la forma de onda.",1.0,2019-04-22,S5-69-M1
1122,S4-Ventilador 68 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22,S4-68-M1
1255,S6-Ventilador 78 M1," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una posible degradación mecánica de rodamientos.",3.0,2019-04-22,S6-78-M1
1234,S6-Ventilador 74 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22,S6-74-M1
908,S5-Ventilador 75 M1," Motor: Activo en buen estado. 
 Ventilador:  Se detectan síntomas de una posible degradación incipiente de rodamientos.",3.0,2019-04-22,S5-75-M1
1228,S6-Ventilador 74 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22,S6-74-M2
927,S5-Ventilador 74 M2," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. No se descarta que el estado del rodete esté influyendo en el comportamiento.",1.0,2019-04-22,S5-74-M2
1223,S6-Ventilador 68 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22,S6-68-M2
933,S5-Ventilador 73 M1," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. Es posible que el estado del rodete esté influyendo en la medida.",1.0,2019-04-22,S5-73-M1
902,S5-Ventilador 69 M2," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una degradación incipiente de rodamientos.",1.0,2019-04-22,S5-69-M2
873,S5-Ventilador 68 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22,S5-68-M1
1260,S6-Ventilador 67 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22,S6-67-M2
863,S5-Ventilador 67 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22,S5-67-M1
1331,S6-Ventilador 72 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22,S6-72-M2
1325,S6-Ventilador 72 M1," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una degradación incipiente de rodamientos.",2.0,2019-04-22,S6-72-M1
1319,S6-Ventilador 76 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22,S6-76-M1
1313,S6-Ventilador 69 M2," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una posible degradación mecánica de rodamientos.",2.0,2019-04-22,S6-69-M2
1308,S6-Ventilador 71 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22,S6-71-M2
1303,S6-Ventilador Extracción 63 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22,S6-63-M1
1298,S6-Ventilador 78 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22,S6-78-M2
1293,S6-Ventilador 79 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22,S6-79-M1
868,S5-Ventilador 67 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22,S5-67-M2
1288,S6-Ventilador 73 M1, Conjunto: No se detectan cambios en el comportamiento. Es posible que se haya producido una rotura total o parcial de alguno de los álabes del rodete. ,1.0,2019-04-22,S6-73-M1
1277,S6-Ventilador 69 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22,S6-69-M1
1272,S6-Ventilador 66 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22,S6-66-M2
1266,S6-Ventilador 75 M2, Conjunto: Se mantienen los niveles de vibración de la anterior inspección. Es posible que el estado del álabe sea la causa de este comportamiento.,2.0,2019-04-22,S6-75-M2
841,S5-Ventilador 73 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22,S5-73-M2
846,S5-Ventilador 66 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22,S5-66-M2
851,S5-Ventilador 77 M1," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. ",1.0,2019-04-22,S5-77-M1
857,S5-Ventilador 76 M2," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. Es posible que el estado del rodete esté influenciando en la medida. Dados los niveles de vibración se establece un SEGUIMIENTO de la medida.",1.0,2019-04-22,S5-76-M2
941,S5-Ventilador 71 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22,S5-71-M2
1282,S6-Ventilador Extracción 62 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. ",1.0,2019-04-22,S6-62-M1
946,S5-Ventilador 74 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22,S5-74-M1
952,S5-Ventilador 72 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22,S5-72-M2
1127,S4-Ventilador 68 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-04-22,S4-68-M2
1050,S4-Ventilador 76 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. Se detectan síntomas de una posible degradación del rodamiento lado opuesto a polea.",1.0,2019-04-22,S4-76-M1
1057,S4-Ventilador 76 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. Se detecta una mejoría en el comportamiento tras la actuación realizada.",1.0,2019-04-22,S4-76-M2
1166,S6-Ventilador 73 M2," Conjunto: Se detecta un aumento generalizado de los niveles de vibración. Es posible que se haya producido una rotura total o parcial de alguno de los álabes del rodete.
 ",1.0,2019-04-22,S6-73-M2
