machine,point,time,num_peaks,a_range,b_range,c_range,d_range,e_range,f_range,g_range,h_range,i_range,j_range
S4-74-M2,M-LA-V,2019-06-18 16:01:02.825,1.0,0.15543,0,0.0,0,0.0,0.0,0,0,0,0
S4-74-M2,M-LA-V,2020-10-13 16:07:47.912,1.0,0.11743,0,0.0,0,0.0,0.0,0,0,0,0
S4-74-M2,M-LA-V,2021-04-07 10:08:50.794,1.0,0.14916,0,0.0,0,0.0,0.0,0,0,0,0
S2-M12,M-LA-A,2019-07-16 10:02:16.525,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
S2-M12,M-LA-A,2020-10-14 16:50:44.054,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
S2-M12,M-LA-A,2020-02-11 10:21:28.080,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
S2-M12,M-LA-A,2020-04-28 15:35:34.124,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
S2-M12,M-LA-A,2021-04-06 12:12:56.314,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
S1-M01,V-LOA-V,2019-07-16 11:09:35.007,3.0,0.59144,0.0,0.0,0,0,0,0,0,0,0
S1-M01,V-LOA-V,2020-10-14 12:07:07.980,5.0,0.63168,0.0,0.0,0,0.09101,0,0,0,0,0
S1-M01,V-LOA-V,2020-02-11 10:04:48.080,3.0,0.7124199999999999,0.0,0.0,0,0,0,0,0,0,0
S1-M01,V-LOA-V,2020-04-28 10:46:31.365,3.0,0.59446,0.0,0.0,0,0,0,0,0,0,0
S1-M01,V-LOA-V,2020-07-09 09:06:14.304,3.0,0.5903700000000001,0.0,0.0,0,0,0,0,0,0,0
S1-M01,V-LOA-V,2021-04-06 16:53:14.961,3.0,0.57107,0.0,0.0,0,0,0,0,0,0,0
S5-77-M2,M-LOA-H,2019-10-15 17:13:54.651,1.0,0.17835,0,0,0.0,0,0,0.0,0.0,0,0.0
S5-77-M2,M-LOA-H,2020-10-15 10:17:54.834,1.0,0.17558,0,0,0.0,0,0,0.0,0.0,0,0.0
S5-77-M2,M-LOA-H,2021-04-07 11:58:28.024,1.0,0.17697,0,0,0.0,0,0,0.0,0.0,0,0.0
S3-M20,V-LOA-A,2019-11-26 17:23:43.741,1.0,0.16526,0,0,0,0,0.0,0,0,0,0
S3-M20,V-LOA-A,2019-07-16 12:16:10.224,5.0,0.13193,0,0,0,0,0.08646,0.28641,0,0,0
S3-M20,V-LOA-A,2020-10-14 08:32:26.115,1.0,0.16728,0,0,0,0,0.0,0,0,0,0
S3-M20,V-LOA-A,2020-02-11 12:32:54.265,1.0,0.13385,0,0,0,0,0.0,0,0,0,0
S3-M20,V-LOA-A,2020-04-28 16:52:56.734,2.0,0.13585,0,0,0.08616,0,0.0,0,0,0,0
S3-M20,V-LOA-A,2020-07-09 10:54:21.124,1.0,0.19364,0,0,0,0,0.0,0,0,0,0
S3-M20,V-LOA-A,2021-04-06 11:08:28.203,5.0,0.17411,0,0,0,0,0.09392,0.29893,0,0,0
S5-77-M2,M-LOA-V,2019-10-15 17:14:03.622,2.0,0.08648,0.10334,0,0.0,0,0,0.0,0.0,0,0.0
S5-77-M2,M-LOA-V,2020-10-15 10:18:04.563,1.0,0.09682,0.0,0,0.0,0,0,0.0,0.0,0,0.0
S5-77-M2,M-LOA-V,2021-04-07 11:58:36.674,1.0,0.10105,0.0,0,0.0,0,0,0.0,0.0,0,0.0
S4-74-M2,M-LOA-H,2019-10-15 17:06:12.916,1.0,0.49846,0,0.0,0,0.0,0.0,0,0,0,0
S4-74-M2,M-LOA-H,2019-06-18 16:00:16.077,1.0,0.12579,0,0.0,0,0.0,0.0,0,0,0,0
S4-74-M2,M-LOA-H,2019-06-18 16:00:05.638,1.0,0.53877,0,0.0,0,0.0,0.0,0,0,0,0
S4-74-M2,M-LOA-H,2020-10-13 16:07:17.782,1.0,0.41426,0,0.0,0,0.0,0.0,0,0,0,0
S4-74-M2,M-LOA-H,2021-04-07 10:08:23.164,1.0,0.39978,0,0.0,0,0.0,0.0,0,0,0,0
S2-M12,M-LA-H,2019-07-16 10:01:51.435,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
S2-M12,M-LA-H,2020-10-14 16:50:16.855,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
S2-M12,M-LA-H,2020-02-11 10:21:10.110,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
S2-M12,M-LA-H,2020-04-28 15:35:08.036,3.0,0,0,0.0,0.0,0.0,0.0,0.11577,0.08743,0,0
S2-M12,M-LA-H,2021-04-06 12:12:35.404,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
S1-M02,M-LA-A,2019-07-16 09:37:11.285,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
S1-M02,M-LA-A,2020-10-14 11:07:21.383,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
S1-M02,M-LA-A,2020-02-11 08:35:42.342,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
S1-M02,M-LA-A,2020-04-28 09:30:47.254,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
S1-M02,M-LA-A,2020-07-09 08:05:32.634,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
S1-M02,M-LA-A,2021-04-06 15:45:50.701,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
S5-77-M2,V-LA-H,2019-10-15 17:14:43.771,5.0,0.31651999999999997,0.0,0,0.0,0,0.14991,0.31518999999999997,0.0,0,0.0
S5-77-M2,V-LA-H,2020-10-15 10:18:40.774,3.0,0.19313999999999998,0.0,0,0.0,0,0.12361,0.0,0.0,0,0.0
S5-77-M2,V-LA-H,2021-04-07 11:59:28.534,6.0,0.24542,0.0,0,0.0,0,0.16662,0.31029,0.0,0,0.0
S3-M20,V-LOA-H,2019-11-26 17:23:20.942,1.0,0.08375,0,0,0,0,0.0,0,0,0,0
S3-M20,V-LOA-H,2019-07-16 12:15:45.385,1.0,0.0,0,0,0.0957,0,0.0,0,0,0,0
S3-M20,V-LOA-H,2020-10-14 08:32:06.484,2.0,0.08879,0,0,0.08922,0,0.0,0,0,0,0
S3-M20,V-LOA-H,2020-02-11 12:32:31.098,2.0,0.0,0,0,0,0,0.23673,0,0,0,0
S3-M20,V-LOA-H,2020-04-28 16:52:36.353,1.0,0.0,0,0,0,0,0.17446,0,0,0,0
S3-M20,V-LOA-H,2020-07-09 10:54:02.854,5.0,0.0,0,0,0,0,0.44199999999999995,0.08392,0,0,0
S3-M20,V-LOA-H,2021-04-06 11:07:52.804,3.0,0.0,0,0,0,0,0.35606000000000004,0,0,0,0
S4-74-M2,M-LOA-V,2019-10-15 17:06:22.465,4.0,0.6281599999999999,0,0.0,0,0.0,0.0,0,0,0,0
S4-74-M2,M-LOA-V,2019-06-18 16:00:32.811,1.0,0.10228,0,0.0,0,0.0,0.0,0,0,0,0
S4-74-M2,M-LOA-V,2020-10-13 16:07:26.962,1.0,0.11104,0,0.0,0,0.0,0.0,0,0,0,0
S4-74-M2,M-LOA-V,2021-04-07 10:08:31.794,1.0,0.14862,0,0.0,0,0.0,0.0,0,0,0,0
S5-77-M2,V-LA-V,2019-10-15 17:14:52.712,3.0,0.44471,0.0,0,0.11728,0,0.0,0.0,0.0,0,0.0
S5-77-M2,V-LA-V,2020-10-15 10:18:54.783,5.0,0.38291,0.0,0,0.24020999999999998,0.09905,0.0,0.0,0.0,0,0.0
S5-77-M2,V-LA-V,2021-04-07 11:59:39.644,3.0,0.40611,0.0,0,0.0,0,0.0,0.08454,0.0,0,0.0
S2-M12,M-LA-V,2019-07-16 10:02:03.055,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
S2-M12,M-LA-V,2020-10-14 16:50:30.905,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
S2-M12,M-LA-V,2020-02-11 10:21:19.134,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
S2-M12,M-LA-V,2020-04-28 15:35:20.494,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
S2-M12,M-LA-V,2021-04-06 12:12:47.513,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
S1-M02,M-LA-H,2019-07-16 09:36:27.185,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
S1-M02,M-LA-H,2020-10-14 11:07:04.404,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
S1-M02,M-LA-H,2020-02-11 08:35:24.243,1.0,0.0,0.0,0.0,0,0,0.08064,0,0,0,0
S1-M02,M-LA-H,2020-04-28 09:30:23.504,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
S1-M02,M-LA-H,2020-07-09 08:05:07.344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
S1-M02,M-LA-H,2021-04-06 15:45:09.689,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
S4-74-M2,V-LA-H,2019-10-15 17:07:12.945,2.0,0.21988,0,0.0,0.1204,0.0,0.0,0,0,0,0
S4-74-M2,V-LA-H,2019-06-18 16:01:27.155,7.0,0.30985,0,0.0,0.0,0.0,0.19212,0.33893,0,0,0
S4-74-M2,V-LA-H,2020-10-13 16:08:10.312,4.0,0.26342,0,0.0,0.2886,0.0,0.0,0,0,0,0
S4-74-M2,V-LA-H,2021-04-07 10:09:20.664,2.0,0.17639,0,0.0,0.0,0.0,0.11084,0,0,0,0
S5-77-M2,V-LOA-A,2019-10-15 17:15:25.411,1.0,0.21603,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0
S5-77-M2,V-LOA-A,2020-10-15 10:19:25.834,2.0,0.20092,0.0,0,0.0,0,0.10121,0.0,0.0,0,0.0
S5-77-M2,V-LOA-A,2021-04-07 12:00:15.934,2.0,0.35269,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0
S3-M20,V-LOA-V,2019-11-26 17:23:31.194,8.0,0.40932,0,0,0,0,0.26152,0.17293,0.1702,0.09466,0
S3-M20,V-LOA-V,2019-07-16 12:15:57.374,8.0,0.37967,0,0,0.10053,0,0.35202,0.09109,0.0,0.09233,0
S3-M20,V-LOA-V,2020-10-14 08:32:15.265,5.0,0.30921,0,0,0,0,0.45539,0.0937,0.0,0.0,0
S3-M20,V-LOA-V,2020-02-11 12:32:42.524,5.0,0.41914,0,0,0,0,0.20726,0.0,0.0,0.0,0.08303
S3-M20,V-LOA-V,2020-04-28 16:52:45.674,4.0,0.3893,0,0,0,0,0.29396,0.0,0.0,0.0,0
S3-M20,V-LOA-V,2020-07-09 10:54:12.294,8.0,0.3611,0,0,0,0,0.21106,0.0,0.17151,0.1146,0.08295
S3-M20,V-LOA-V,2021-04-06 11:08:04.783,7.0,0.36901,0,0,0.09553,0,0.45597,0.19304,0.0,0.0,0
S2-M12,M-LOA-H,2019-07-16 10:01:27.555,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
S2-M12,M-LOA-H,2020-10-14 16:49:56.316,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
S2-M12,M-LOA-H,2020-02-11 10:20:46.414,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
S2-M12,M-LOA-H,2020-04-28 15:34:47.395,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
S2-M12,M-LOA-H,2021-04-06 12:12:13.584,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
S5-77-M2,V-LOA-H,2019-10-15 17:15:03.962,6.0,0.32615,0.0,0,0.0,0,0.32963,0.25407,0.0,0,0.0
S5-77-M2,V-LOA-H,2020-10-15 10:19:05.263,4.0,0.27739,0.0,0,0.0,0.09747,0.1062,0.0,0.0,0,0.0
S5-77-M2,V-LOA-H,2021-04-07 11:59:56.305,5.0,0.28087,0.0,0,0.0,0,0.23998,0.0,0.12519,0,0.0
S4-74-M2,V-LA-V,2019-10-15 17:07:30.290,8.0,0.33336,0.11542,0.0,0.8040299999999999,0.08477,0.0,0,0,0,0
S4-74-M2,V-LA-V,2019-06-18 16:01:38.606,7.0,0.28354999999999997,0.08021,0.0,0.0,0.0,0.0,0.08504,0.09375,0.08153,0.09172
S4-74-M2,V-LA-V,2020-10-13 16:08:20.881,5.0,0.29112,0.10908,0.0,0.21902,0.0,0.0,0,0,0,0
S4-74-M2,V-LA-V,2021-04-07 10:09:29.264,4.0,0.15708,0.09625,0.0,0.09061,0.0,0.0,0,0,0,0.08331
S1-M02,M-LA-V,2019-07-16 09:36:42.495,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
S1-M02,M-LA-V,2020-10-14 11:07:12.948,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
S1-M02,M-LA-V,2020-02-11 08:35:33.145,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
S1-M02,M-LA-V,2020-04-28 09:30:35.145,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
S1-M02,M-LA-V,2020-07-09 08:05:20.119,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
S1-M02,M-LA-V,2021-04-06 15:45:35.259,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
S5-77-M2,V-LOA-V,2019-10-15 17:15:15.442,4.0,0.19295,0.0,0,0.0,0,0.09628,0.18305,0.0,0,0.0
S5-77-M2,V-LOA-V,2020-10-15 10:19:14.634,2.0,0.19182,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0
S5-77-M2,V-LOA-V,2021-04-07 12:00:06.365,4.0,0.22673,0.0,0,0.0,0,0.12643,0.0,0.0,0.08007,0.0
S2-M12,M-LOA-V,2019-07-16 10:01:38.345,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
S2-M12,M-LOA-V,2020-10-14 16:50:06.374,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
S2-M12,M-LOA-V,2020-02-11 10:20:57.118,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
S2-M12,M-LOA-V,2020-04-28 15:34:56.625,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
S2-M12,M-LOA-V,2021-04-06 12:12:24.303,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
S4-74-M2,V-LOA-A,2019-10-15 17:08:09.825,2.0,0.45184,0.0,0.0,0.0,0.0,0.0,0,0,0,0
S4-74-M2,V-LOA-A,2019-06-18 16:02:14.945,3.0,0.35539,0.0,0.0,0.0,0.0,0.1895,0.08066,0,0,0
S4-74-M2,V-LOA-A,2020-10-13 16:08:52.522,1.0,0.21621,0.0,0.0,0.0,0.0,0.0,0,0,0,0
S4-74-M2,V-LOA-A,2021-04-07 10:09:59.234,1.0,0.22559,0.0,0.0,0.0,0.0,0.0,0,0,0,0
S3-M21,M-LA-A,2019-07-16 12:17:42.052,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0
S3-M21,M-LA-A,2020-10-14 08:33:21.875,1.0,0.20289,0,0,0,0,0.0,0.0,0.0,0.0,0
S3-M21,M-LA-A,2020-02-11 12:34:04.464,1.0,0.1623,0,0,0,0,0.0,0.0,0.0,0.0,0
S3-M21,M-LA-A,2020-04-28 16:53:58.443,1.0,0.13725,0,0,0,0,0.0,0.0,0.0,0.0,0
S3-M21,M-LA-A,2020-07-09 10:55:22.994,1.0,0.24271,0,0,0,0,0.0,0.0,0.0,0.0,0
S3-M21,M-LA-A,2021-04-06 11:09:27.884,1.0,0.14753,0,0,0,0,0.0,0.0,0.0,0.0,0
S5-78-M1,M-LA-A,2019-10-15 17:16:18.581,1.0,0.15715,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0
S5-78-M1,M-LA-A,2019-06-18 16:08:28.265,1.0,0.28383,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0
S5-78-M1,M-LA-A,2020-10-15 10:20:22.315,1.0,0.24309,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0
S5-78-M1,M-LA-A,2021-04-07 12:01:12.094,1.0,0.22518,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0
S1-M02,M-LOA-H,2019-07-16 09:35:44.616,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
S1-M02,M-LOA-H,2020-10-14 11:06:42.166,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
S1-M02,M-LOA-H,2020-02-11 08:35:00.537,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
S1-M02,M-LOA-H,2020-04-28 09:29:56.930,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
S1-M02,M-LOA-H,2020-07-09 08:04:45.053,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
S1-M02,M-LOA-H,2021-04-06 15:44:47.862,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
S2-M12,V-LA-H,2019-07-16 10:02:28.405,4.0,0.08006,0.08555,0.0,0.0,0.0,0.20246999999999998,0,0,0,0
S2-M12,V-LA-H,2020-10-14 16:50:54.196,1.0,0.0,0.09262,0.0,0.0,0.0,0.0,0,0,0,0
S2-M12,V-LA-H,2020-02-11 10:21:39.054,4.0,0.08326,0.0,0.0,0.17917,0.0,0.11997,0,0,0,0
S2-M12,V-LA-H,2020-04-28 15:35:44.493,2.0,0.0,0.10322,0.0,0.0,0.0,0.15482,0,0,0,0
S2-M12,V-LA-H,2021-04-06 12:13:09.513,6.0,0.0,0.0,0.09544,0.09947,0.0,0.10633,0.09396,0,0.17681999999999998,0
S4-74-M2,V-LOA-H,2019-10-15 17:07:41.915,3.0,0.25143,0.0,0.0,0.22388,0.0,0.0,0,0,0,0
S4-74-M2,V-LOA-H,2019-06-18 16:01:52.357,8.0,0.32496,0.0,0.0,0.0,0.0,0.47525999999999996,0.13301,0,0,0
S4-74-M2,V-LOA-H,2020-10-13 16:08:31.221,3.0,0.18551,0.0,0.0,0.09395,0.0,0.0,0,0,0,0
S4-74-M2,V-LOA-H,2021-04-07 10:09:40.534,5.0,0.09653,0.0,0.0,0.0,0.0,0.13917,0.31913,0.08464,0,0
S3-M21,M-LA-H,2019-07-16 12:17:20.444,1.0,0.10453,0,0,0,0,0.0,0.0,0.0,0.0,0
S3-M21,M-LA-H,2020-10-14 08:33:03.445,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0
S3-M21,M-LA-H,2020-02-11 12:33:46.121,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0
S3-M21,M-LA-H,2020-04-28 16:53:38.454,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0
S3-M21,M-LA-H,2020-07-09 10:55:00.714,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0
S3-M21,M-LA-H,2021-04-06 11:09:08.373,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0
S5-78-M1,M-LA-H,2019-10-15 17:15:58.482,1.0,0.0,0.0,0.08398,0.0,0,0.0,0.0,0.0,0,0.0
S5-78-M1,M-LA-H,2019-06-18 16:08:04.545,1.0,0.08011,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
S5-78-M1,M-LA-H,2020-10-15 10:20:03.564,2.0,0.11667,0.0,0.10177,0.0,0,0.0,0.0,0.0,0,0.0
S5-78-M1,M-LA-H,2021-04-07 12:00:52.155,2.0,0.09509,0.0,0.08986,0.0,0,0.0,0.0,0.0,0,0.0
S4-74-M2,V-LOA-V,2019-10-15 17:07:57.015,4.0,0.51079,0.0,0.0,0.0924,0.0,0.0,0,0,0,0
S4-74-M2,V-LOA-V,2019-06-18 16:02:03.355,10.0,0.61564,0.0,0.0,0.08498,0.09307,0.21400999999999998,0.35248,0,0,0
S4-74-M2,V-LOA-V,2020-10-13 16:08:42.011,6.0,0.4518,0.0,0.0,0.48679,0.0,0.0,0,0,0,0
S4-74-M2,V-LOA-V,2021-04-07 10:09:50.275,6.0,0.31031,0.0,0.0,0.1023,0.0,0.16523,0.24346,0,0,0
S2-M12,V-LA-V,2019-07-16 10:02:40.266,4.0,0.0,0.09323,0.0,0.16581,0.0,0.0,0.18805,0,0,0
S2-M12,V-LA-V,2020-10-14 16:51:04.504,7.0,0.0,0.12799,0.08759,0.25311,0.0,0.2766,0.0,0,0,0
S2-M12,V-LA-V,2020-02-11 10:21:48.913,6.0,0.0,0.08464,0.0,0.60072,0.0,0.0,0.0,0,0,0
S2-M12,V-LA-V,2020-04-28 15:35:53.648,7.0,0.0,0.1485,0.08374,0.71811,0.0,0.0,0.0,0,0,0
S2-M12,V-LA-V,2021-04-06 12:13:19.004,11.0,0.0,0.36408,0.0,0.55608,0.0,0.49116000000000004,0.0,0,0,0
S1-M02,M-LOA-V,2019-07-16 09:35:56.816,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
S1-M02,M-LOA-V,2020-10-14 11:06:52.885,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
S1-M02,M-LOA-V,2020-02-11 08:35:09.973,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
S1-M02,M-LOA-V,2020-04-28 09:30:07.070,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
S1-M02,M-LOA-V,2020-07-09 08:04:56.163,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
S1-M02,M-LOA-V,2021-04-06 15:44:57.690,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
S5-78-M1,M-LA-V,2019-10-15 17:16:07.802,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
S5-78-M1,M-LA-V,2019-06-18 16:08:15.017,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
S5-78-M1,M-LA-V,2020-10-15 10:20:12.443,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
S5-78-M1,M-LA-V,2021-04-07 12:01:02.295,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
S4-75-M1,M-LA-A,2019-10-15 17:09:11.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
S4-75-M1,M-LA-A,2020-10-13 16:09:49.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
S4-75-M1,M-LA-A,2021-04-07 10:10:50.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
S3-M21,M-LA-V,2019-07-16 12:17:31.885,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0
S3-M21,M-LA-V,2020-10-14 08:33:12.633,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0
S3-M21,M-LA-V,2020-02-11 12:33:55.807,1.0,0.09003,0,0,0,0,0.0,0.0,0.0,0.0,0
S3-M21,M-LA-V,2020-04-28 16:53:48.165,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0
S3-M21,M-LA-V,2020-07-09 10:55:09.834,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0
S3-M21,M-LA-V,2021-04-06 11:09:18.474,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0
S2-M12,V-LOA-A,2019-07-16 10:03:32.155,2.0,0.0,0.0,0.0,0.0,0.0,0.19508999999999999,0.0,0,0,0
S2-M12,V-LOA-A,2020-10-14 16:51:36.314,4.0,0.0,0.0,0.0,0.0,0.0,0.41794,0.0,0,0,0
S2-M12,V-LOA-A,2020-02-11 10:22:23.914,4.0,0.0,0.16569,0.0,0.45319,0.0,0.0,0.0,0,0,0
S2-M12,V-LOA-A,2020-04-28 15:36:32.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S2-M12,V-LOA-A,2021-04-06 12:13:52.863,4.0,0.0,0.0,0.0,0.0,0.0,0.28086,0.10398,0,0,0
S4-75-M1,M-LA-H,2019-10-15 17:08:51.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
S4-75-M1,M-LA-H,2020-10-13 16:09:30.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
S4-75-M1,M-LA-H,2021-04-07 10:10:33.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
S5-78-M1,M-LOA-H,2019-10-15 17:15:41.172,1.0,0.22081,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
S5-78-M1,M-LOA-H,2019-06-18 16:07:42.692,1.0,0.26004,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
S5-78-M1,M-LOA-H,2020-10-15 10:19:45.113,1.0,0.20846,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
S5-78-M1,M-LOA-H,2021-04-07 12:00:29.934,1.0,0.21763,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
S1-M02,V-LA-H,2019-07-16 09:37:29.336,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
S1-M02,V-LA-H,2020-10-14 11:07:30.845,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
S1-M02,V-LA-H,2020-02-11 08:35:53.214,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
S1-M02,V-LA-H,2020-04-28 09:30:59.774,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
S1-M02,V-LA-H,2020-07-09 08:05:43.603,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
S1-M02,V-LA-H,2021-04-06 15:46:01.027,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
S4-75-M1,M-LA-V,2019-10-15 17:09:01.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
S4-75-M1,M-LA-V,2020-10-13 16:09:40.112,1.0,0.0838,0.0,0.0,0.0,0.0,0.0,0,0,0,0
S4-75-M1,M-LA-V,2021-04-07 10:10:42.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
S3-M21,M-LOA-H,2019-07-16 12:16:53.944,2.0,0.14425,0,0.13477,0,0,0.0,0.0,0.0,0.0,0
S3-M21,M-LOA-H,2020-10-14 08:32:42.004,1.0,0.13122,0,0.0,0,0,0.0,0.0,0.0,0.0,0
S3-M21,M-LOA-H,2020-02-11 12:33:14.978,1.0,0.15487,0,0.0,0,0,0.0,0.0,0.0,0.0,0
S3-M21,M-LOA-H,2020-04-28 16:53:15.894,1.0,0.12962,0,0.0,0,0,0.0,0.0,0.0,0.0,0
S3-M21,M-LOA-H,2020-07-09 10:54:40.925,3.0,0.14641,0,0.18885000000000002,0,0,0.0,0.0,0.0,0.0,0
S3-M21,M-LOA-H,2021-04-06 11:08:45.094,1.0,0.12058,0,0.0,0,0,0.0,0.0,0.0,0.0,0
S2-M12,V-LOA-H,2019-07-16 10:02:53.356,5.0,0.0,0.08319,0.0,0.23476000000000002,0.0,0.21431,0.0,0,0,0
S2-M12,V-LOA-H,2020-10-14 16:51:15.784,6.0,0.0,0.37556,0.0,0.0,0.0,0.31627,0.0,0,0,0
S2-M12,V-LOA-H,2020-02-11 10:22:02.273,5.0,0.0,0.46276,0.0,0.23605,0.0,0.0,0.0,0,0,0
S2-M12,V-LOA-H,2020-04-28 15:36:06.265,5.0,0.0,0.1885,0.0,0.29413,0.12736,0.0,0.0,0,0,0
S2-M12,V-LOA-H,2021-04-06 12:13:30.164,12.0,0.0,0.28554,0.0,0.08349,0.0,0.58007,0.37937000000000004,0,0,0
S5-78-M1,M-LOA-V,2019-10-15 17:15:49.721,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
S5-78-M1,M-LOA-V,2019-06-18 16:07:51.956,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
S5-78-M1,M-LOA-V,2020-10-15 10:19:53.674,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
S5-78-M1,M-LOA-V,2021-04-07 12:00:40.693,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0
