,machine,point,prediction,score,filename
137,S4-75-M2,M-LA-V,class_a,55.376774072647095,20210407101226764_S4-75-M2_M-LA-V.png
138,S4-75-M2,M-LA-A,class_b,78.99695038795471,20210407101235684_S4-75-M2_M-LA-A.png
139,S4-75-M2,M-LA-H,class_b,76.62587761878967,20210407101216724_S4-75-M2_M-LA-H.png
140,S4-71-M1,V-LA-V,class_b,55.53012490272522,20210407095355064_S4-71-M1_V-LA-V.png
141,S4-71-M1,V-LOA-H,class_b,56.61829710006714,20210407095406314_S4-71-M1_V-LOA-H.png
142,S4-71-M1,M-LOA-H,class_a,63.276439905166626,20210407095258655_S4-71-M1_M-LOA-H.png
143,S4-71-M1,M-LA-V,class_a,63.314300775527954,20210407095325574_S4-71-M1_M-LA-V.png
144,S4-71-M1,V-LOA-A,class_a,78.98088693618774,20210407095427988_S4-71-M1_V-LOA-A.png
145,S4-71-M1,V-LOA-V,class_b,92.48209595680237,20210407095415724_S4-71-M1_V-LOA-V.png
146,S4-71-M1,M-LA-A,class_a,65.9414291381836,20210407095333505_S4-71-M1_M-LA-A.png
147,S4-71-M1,V-LA-H,class_a,71.52777910232544,20210407095344253_S4-71-M1_V-LA-H.png
148,S4-71-M1,M-LOA-V,class_a,63.4595513343811,20210407095307924_S4-71-M1_M-LOA-V.png
149,S4-71-M1,M-LA-H,class_b,63.290977478027344,20210407095317104_S4-71-M1_M-LA-H.png
150,S4-79-M1,M-LA-A,class_b,50.46416521072388,20210407102544604_S4-79-M1_M-LA-A.png
151,S4-79-M1,V-LOA-V,class_a,61.129605770111084,20210407102620995_S4-79-M1_V-LOA-V.png
152,S4-79-M1,V-LOA-A,class_a,88.46986293792725,20210407102630406_S4-79-M1_V-LOA-A.png
153,S4-79-M1,V-LA-V,class_a,53.627973794937134,20210407102603084_S4-79-M1_V-LA-V.png
154,S4-79-M1,V-LOA-H,class_a,64.47603702545166,20210407102612434_S4-79-M1_V-LOA-H.png
155,S4-79-M1,V-LA-H,class_a,57.31736421585083,20210407102553284_S4-79-M1_V-LA-H.png
156,S4-79-M1,M-LOA-H,class_a,61.87660098075867,20210407102509204_S4-79-M1_M-LOA-H.png
157,S4-79-M1,M-LA-H,class_b,56.693679094314575,20210407102528384_S4-79-M1_M-LA-H.png
158,S4-79-M1,M-LA-V,class_a,65.67047238349915,20210407102536325_S4-79-M1_M-LA-V.png
159,S4-79-M1,M-LOA-V,class_a,70.96331715583801,20210407102518094_S4-79-M1_M-LOA-V.png
160,S4-79-M2,V-LOA-V,class_b,97.38518595695496,20210407102824704_S4-79-M2_V-LOA-V.png
161,S4-79-M2,M-LA-A,class_a,67.28043556213379,20210407102729554_S4-79-M2_M-LA-A.png
162,S4-79-M2,M-LA-V,class_a,63.574522733688354,20210407102718990_S4-79-M2_M-LA-V.png
163,S4-79-M2,M-LA-H,class_a,57.82766938209534,20210407102708064_S4-79-M2_M-LA-H.png
164,S4-79-M2,M-LOA-H,class_a,64.7761881351471,20210407102648074_S4-79-M2_M-LOA-H.png
165,S4-79-M2,V-LA-V,class_a,66.46166443824768,20210407102800174_S4-79-M2_V-LA-V.png
166,S4-79-M2,V-LOA-A,class_b,59.68649983406067,20210407102834904_S4-79-M2_V-LOA-A.png
167,S4-79-M2,V-LOA-H,class_b,53.094691038131714,20210407102810254_S4-79-M2_V-LOA-H.png
168,S4-79-M2,M-LOA-V,class_a,75.31770467758179,20210407102656564_S4-79-M2_M-LOA-V.png
169,S4-79-M2,V-LA-H,class_b,57.73296356201172,20210407102739124_S4-79-M2_V-LA-H.png
170,S4-69-M2,M-LOA-H,class_a,64.7761881351471,20210407094741134_S4-69-M2_M-LOA-H.png
171,S4-69-M2,M-LA-H,class_a,70.53398489952087,20210407094800894_S4-69-M2_M-LA-H.png
172,S4-69-M2,V-LOA-A,class_a,55.01791834831238,20210407094914634_S4-69-M2_V-LOA-A.png
173,S4-69-M2,V-LA-V,class_a,69.12835240364075,20210407094839764_S4-69-M2_V-LA-V.png
174,S4-69-M2,V-LOA-V,class_a,73.85838031768799,20210407094901474_S4-69-M2_V-LOA-V.png
175,S4-69-M2,M-LA-V,class_a,62.94150948524475,20210407094809924_S4-69-M2_M-LA-V.png
176,S4-69-M2,M-LA-A,class_a,72.71711230278015,20210407094818414_S4-69-M2_M-LA-A.png
177,S4-69-M2,V-LA-H,class_b,74.67520833015442,20210407094830404_S4-69-M2_V-LA-H.png
178,S4-69-M2,M-LOA-V,class_a,75.95630884170532,20210407094751534_S4-69-M2_M-LOA-V.png
179,S4-69-M2,V-LOA-H,class_a,61.85888648033142,20210407094851474_S4-69-M2_V-LOA-H.png
180,S4-68-M1,V-LA-V,class_a,82.56533145904541,20210407094305624_S4-68-M1_V-LA-V.png
181,S4-68-M1,V-LOA-V,class_a,88.51141929626465,20210407094326474_S4-68-M1_V-LOA-V.png
182,S4-68-M1,V-LOA-A,class_a,91.04822278022766,20210407094337464_S4-68-M1_V-LOA-A.png
183,S4-68-M1,V-LOA-H,class_a,91.99889302253723,20210407094317553_S4-68-M1_V-LOA-H.png
184,S4-68-M1,M-LA-H,class_a,70.84231972694397,20210407094201304_S4-68-M1_M-LA-H.png
185,S4-68-M1,M-LA-A,class_b,96.01829648017883,20210407094217604_S4-68-M1_M-LA-A.png
186,S4-68-M1,M-LOA-H,class_a,61.54911518096924,20210407094142977_S4-68-M1_M-LOA-H.png
187,S4-68-M1,V-LA-H,class_a,87.87344098091125,20210407094253031_S4-68-M1_V-LA-H.png
188,S4-68-M1,M-LA-V,class_a,61.88340187072754,20210407094209543_S4-68-M1_M-LA-V.png
189,S4-68-M1,M-LOA-V,class_a,52.097296714782715,20210407094151482_S4-68-M1_M-LOA-V.png
190,S4-68-M2,M-LA-A,class_a,65.06088376045227,20210407094436724_S4-68-M2_M-LA-A.png
191,S4-68-M2,M-LOA-V,class_a,63.71818780899048,20210407094406544_S4-68-M2_M-LOA-V.png
192,S4-68-M2,M-LA-V,class_a,64.97198343276978,20210407094427684_S4-68-M2_M-LA-V.png
193,S4-68-M2,V-LOA-V,class_a,71.68500423431396,20210407094518994_S4-68-M2_V-LOA-V.png
194,S4-68-M2,V-LA-V,class_a,86.23656034469604,20210407094456534_S4-68-M2_V-LA-V.png
195,S4-68-M2,M-LA-H,class_a,50.05043148994446,20210407094417435_S4-68-M2_M-LA-H.png
196,S4-68-M2,V-LA-H,class_a,90.69288969039917,20210407094447454_S4-68-M2_V-LA-H.png
197,S4-68-M2,V-LOA-H,class_a,87.00265288352966,20210407094507988_S4-68-M2_V-LOA-H.png
198,S4-68-M2,V-LOA-A,class_a,92.69824624061584,20210407094531254_S4-68-M2_V-LOA-A.png
199,S4-68-M2,M-LOA-H,class_a,64.7761881351471,20210407094356464_S4-68-M2_M-LOA-H.png
200,S4-70-M2,M-LOA-H,class_a,64.21297192573547,20210407095109364_S4-70-M2_M-LOA-H.png
201,S4-70-M2,V-LOA-V,class_a,56.490617990493774,20210407095232944_S4-70-M2_V-LOA-V.png
202,S4-70-M2,M-LOA-V,class_a,70.79672813415527,20210407095120024_S4-70-M2_M-LOA-V.png
203,S4-70-M2,V-LA-H,class_a,72.53631353378296,20210407095159544_S4-70-M2_V-LA-H.png
204,S4-70-M2,V-LOA-H,class_a,67.85805821418762,20210407095222454_S4-70-M2_V-LOA-H.png
205,S4-70-M2,V-LOA-A,class_a,82.83511996269226,20210407095243614_S4-70-M2_V-LOA-A.png
206,S4-70-M2,V-LA-V,class_a,73.65026473999023,20210407095210524_S4-70-M2_V-LA-V.png
207,S4-70-M2,M-LA-A,class_a,68.48889589309692,20210407095146294_S4-70-M2_M-LA-A.png
208,S4-70-M2,M-LA-H,class_b,63.02613615989685,20210407095130404_S4-70-M2_M-LA-H.png
209,S4-70-M2,M-LA-V,class_a,62.14706301689148,20210407095138644_S4-70-M2_M-LA-V.png
210,S4-76-M1,M-LA-A,class_b,70.17813324928284,20210407101423039_S4-76-M1_M-LA-A.png
211,S4-76-M1,M-LA-H,class_b,93.28444004058838,20210407101404614_S4-76-M1_M-LA-H.png
212,S4-76-M1,V-LA-H,class_b,99.87314343452454,20210407101434674_S4-76-M1_V-LA-H.png
213,S4-76-M1,M-LOA-V,class_b,83.51031541824341,20210407101353364_S4-76-M1_M-LOA-V.png
214,S4-76-M1,V-LA-V,class_b,99.904865026474,20210407101442293_S4-76-M1_V-LA-V.png
215,S4-76-M1,V-LOA-H,class_b,99.84357953071594,20210407101452990_S4-76-M1_V-LOA-H.png
216,S4-76-M1,V-LOA-V,class_b,99.9439537525177,20210407101501294_S4-76-M1_V-LOA-V.png
217,S4-76-M1,V-LOA-A,class_b,84.83549356460571,20210407101510864_S4-76-M1_V-LOA-A.png
218,S4-76-M1,M-LA-V,class_a,70.0117290019989,20210407101414683_S4-76-M1_M-LA-V.png
219,S4-76-M1,M-LOA-H,class_b,68.98606419563293,20210407101344314_S4-76-M1_M-LOA-H.png
220,S4-72-M1,M-LA-V,class_a,63.482969999313354,20210407095658204_S4-72-M1_M-LA-V.png
221,S4-72-M1,V-LA-H,class_b,60.06081700325012,20210407095715464_S4-72-M1_V-LA-H.png
222,S4-72-M1,M-LOA-H,class_a,63.524460792541504,20210407095629994_S4-72-M1_M-LOA-H.png
223,S4-72-M1,M-LA-A,class_a,65.0824248790741,20210407095706293_S4-72-M1_M-LA-A.png
224,S4-72-M1,M-LA-H,class_a,55.987346172332764,20210407095648524_S4-72-M1_M-LA-H.png
225,S4-72-M1,V-LA-V,class_a,60.97835898399353,20210407095724415_S4-72-M1_V-LA-V.png
226,S4-72-M1,V-LOA-H,class_b,65.47495722770691,20210407095736554_S4-72-M1_V-LOA-H.png
227,S4-72-M1,M-LOA-V,class_a,65.47395586967468,20210407095639204_S4-72-M1_M-LOA-V.png
228,S4-72-M1,V-LOA-V,class_a,73.19563627243042,20210407095745815_S4-72-M1_V-LOA-V.png
229,S4-72-M1,V-LOA-A,class_a,77.5899350643158,20210407095756154_S4-72-M1_V-LOA-A.png
230,S4-73-M1,M-LOA-H,class_b,53.79599928855896,20210407100022084_S4-73-M1_M-LOA-H.png
231,S4-73-M1,M-LA-H,class_a,55.59259653091431,20210407100042293_S4-73-M1_M-LA-H.png
232,S4-73-M1,V-LA-H,class_a,52.4605393409729,20210407100109295_S4-73-M1_V-LA-H.png
233,S4-73-M1,M-LOA-V,class_a,56.08751177787781,20210407100031114_S4-73-M1_M-LOA-V.png
234,S4-73-M1,M-LA-A,class_b,65.24067521095276,20210407100100005_S4-73-M1_M-LA-A.png
235,S4-73-M1,V-LOA-V,class_a,51.10463500022888,20210407100137644_S4-73-M1_V-LOA-V.png
236,S4-73-M1,V-LA-V,class_a,83.46362709999084,20210407100118604_S4-73-M1_V-LA-V.png
237,S4-73-M1,M-LA-V,class_a,62.27928400039673,20210407100050854_S4-73-M1_M-LA-V.png
238,S4-73-M1,V-LOA-H,class_a,69.57732439041138,20210407100128644_S4-73-M1_V-LOA-H.png
239,S4-73-M1,V-LOA-A,class_a,50.34857392311096,20210407100147524_S4-73-M1_V-LOA-A.png
240,S4-77-M2,V-LA-H,class_a,54.27390933036804,20210407101945213_S4-77-M2_V-LA-H.png
241,S4-77-M2,M-LOA-V,class_a,56.52453899383545,20210407101905764_S4-77-M2_M-LOA-V.png
242,S4-77-M2,M-LOA-H,class_b,86.32137775421143,20210407101856602_S4-77-M2_M-LOA-H.png
243,S4-77-M2,M-LA-V,class_b,82.90066719055176,20210407101924674_S4-77-M2_M-LA-V.png
244,S4-77-M2,V-LOA-A,class_b,70.21685838699341,20210407102055144_S4-77-M2_V-LOA-A.png
245,S4-77-M2,V-LOA-H,class_b,65.92738032341003,20210407102022354_S4-77-M2_V-LOA-H.png
246,S4-77-M2,M-LA-A,class_b,92.1666145324707,20210407101933913_S4-77-M2_M-LA-A.png
247,S4-77-M2,V-LA-V,class_a,52.662283182144165,20210407101957393_S4-77-M2_V-LA-V.png
248,S4-77-M2,M-LA-H,class_b,65.04579782485962,20210407101916473_S4-77-M2_M-LA-H.png
249,S4-77-M2,V-LOA-V,class_b,50.94056725502014,20210407102031836_S4-77-M2_V-LOA-V.png
250,S4-74-M1,M-LA-V,class_b,88.40312361717224,20210407100425474_S4-74-M1_M-LA-V.png
251,S4-74-M1,M-LOA-V,class_b,51.24467611312866,20210407100406534_S4-74-M1_M-LOA-V.png
252,S4-74-M1,V-LOA-A,class_a,50.78319311141968,20210407100523944_S4-74-M1_V-LOA-A.png
253,S4-74-M1,V-LOA-V,class_b,90.8021628856659,20210407100513904_S4-74-M1_V-LOA-V.png
254,S4-74-M1,M-LA-A,class_b,98.18437695503235,20210407100433038_S4-74-M1_M-LA-A.png
255,S4-74-M1,M-LOA-H,class_b,96.30299210548401,20210407100357284_S4-74-M1_M-LOA-H.png
256,S4-74-M1,M-LA-H,class_b,80.34449219703674,20210407100416324_S4-74-M1_M-LA-H.png
257,S4-74-M1,V-LOA-H,class_b,73.71014952659607,20210407100503454_S4-74-M1_V-LOA-H.png
258,S4-74-M1,V-LA-H,class_b,78.06653380393982,20210407100442154_S4-74-M1_V-LA-H.png
259,S4-74-M1,V-LA-V,class_a,53.87101173400879,20210407100451976_S4-74-M1_V-LA-V.png
260,S4-74-M2,V-LOA-H,class_b,79.2477011680603,20210407100940534_S4-74-M2_V-LOA-H.png
261,S4-74-M2,M-LOA-V,class_b,80.16583919525146,20210407100831794_S4-74-M2_M-LOA-V.png
262,S4-74-M2,V-LA-H,class_b,55.703502893447876,20210407100920664_S4-74-M2_V-LA-H.png
263,S4-74-M2,M-LA-A,class_b,81.79641366004944,20210407100859293_S4-74-M2_M-LA-A.png
264,S4-74-M2,M-LA-V,class_a,58.92738103866577,20210407100850794_S4-74-M2_M-LA-V.png
265,S4-74-M2,V-LOA-V,class_b,91.96730256080627,20210407100950275_S4-74-M2_V-LOA-V.png
266,S4-74-M2,V-LA-V,class_a,68.59145760536194,20210407100929264_S4-74-M2_V-LA-V.png
267,S4-74-M2,V-LOA-A,class_a,78.26002240180969,20210407100959234_S4-74-M2_V-LOA-A.png
268,S4-74-M2,M-LA-H,class_b,83.50279331207275,20210407100841104_S4-74-M2_M-LA-H.png
269,S4-74-M2,M-LOA-H,class_b,64.35127258300781,20210407100823164_S4-74-M2_M-LOA-H.png
270,S4-76-M2,V-LOA-H,class_b,50.450897216796875,20210407101640804_S4-76-M2_V-LOA-H.png
271,S4-76-M2,V-LA-V,class_b,77.78163552284241,20210407101627714_S4-76-M2_V-LA-V.png
272,S4-76-M2,M-LOA-V,class_a,55.4898738861084,20210407101536304_S4-76-M2_M-LOA-V.png
273,S4-76-M2,M-LOA-H,class_b,66.78919196128845,20210407101527264_S4-76-M2_M-LOA-H.png
274,S4-76-M2,V-LOA-A,class_a,72.02872633934021,20210407101701864_S4-76-M2_V-LOA-A.png
275,S4-76-M2,V-LOA-V,class_b,59.60994362831116,20210407101651344_S4-76-M2_V-LOA-V.png
276,S4-76-M2,M-LA-A,class_a,57.54328370094299,20210407101605355_S4-76-M2_M-LA-A.png
277,S4-76-M2,M-LA-V,class_b,74.08761978149414,20210407101557113_S4-76-M2_M-LA-V.png
278,S4-76-M2,V-LA-H,class_b,57.03701376914978,20210407101619204_S4-76-M2_V-LA-H.png
279,S4-76-M2,M-LA-H,class_b,73.12623262405396,20210407101547994_S4-76-M2_M-LA-H.png
280,S4-77-M1,M-LA-H,class_b,55.37932515144348,20210407101734924_S4-77-M1_M-LA-H.png
281,S4-77-M1,M-LOA-V,class_b,65.92998504638672,20210407101723684_S4-77-M1_M-LOA-V.png
282,S4-77-M1,V-LA-H,class_b,68.96239519119263,20210407101801114_S4-77-M1_V-LA-H.png
283,S4-77-M1,V-LA-V,class_b,97.42575883865356,20210407101810914_S4-77-M1_V-LA-V.png
284,S4-77-M1,V-LOA-H,class_b,54.10573482513428,20210407101822924_S4-77-M1_V-LOA-H.png
285,S4-77-M1,M-LA-V,class_b,94.21489834785461,20210407101743614_S4-77-M1_M-LA-V.png
286,S4-77-M1,V-LOA-V,class_b,60.07275581359863,20210407101831504_S4-77-M1_V-LOA-V.png
287,S4-77-M1,V-LOA-A,class_a,66.14651679992676,20210407101842393_S4-77-M1_V-LOA-A.png
288,S4-77-M1,M-LA-A,class_b,54.464441537857056,20210407101751294_S4-77-M1_M-LA-A.png
289,S4-77-M1,M-LOA-H,class_b,65.18062949180603,20210407101715665_S4-77-M1_M-LOA-H.png
290,S4-66-M1,M-LA-A,class_a,64.7761881351471,20210407093534352_S4-66-M1_M-LA-A.png
291,S4-66-M1,M-LOA-V,class_a,64.86037969589233,20210407093504903_S4-66-M1_M-LOA-V.png
292,S4-66-M1,V-LA-H,class_a,71.36281728744507,20210407093545404_S4-66-M1_V-LA-H.png
293,S4-66-M1,V-LOA-A,class_a,63.77768516540527,20210407093626554_S4-66-M1_V-LOA-A.png
294,S4-66-M1,V-LOA-V,class_a,84.15851593017578,20210407093616663_S4-66-M1_V-LOA-V.png
295,S4-66-M1,M-LA-H,class_a,64.80646133422852,20210407093517433_S4-66-M1_M-LA-H.png
296,S4-66-M1,V-LOA-H,class_a,80.33072352409363,20210407093606695_S4-66-M1_V-LOA-H.png
297,S4-66-M1,V-LA-V,class_a,76.67614817619324,20210407093556020_S4-66-M1_V-LA-V.png
298,S4-66-M1,M-LOA-H,class_a,65.81790447235107,20210407093456596_S4-66-M1_M-LOA-H.png
299,S4-66-M1,M-LA-V,class_a,63.36144208908081,20210407093526204_S4-66-M1_M-LA-V.png
300,S4-75-M1,V-LA-V,class_a,66.22703075408936,20210407101110005_S4-75-M1_V-LA-V.png
301,S4-75-M1,V-LOA-H,class_a,78.33024263381958,20210407101121434_S4-75-M1_V-LOA-H.png
302,S4-75-M1,M-LA-A,class_a,58.29898118972778,20210407101050294_S4-75-M1_M-LA-A.png
303,S4-75-M1,M-LA-H,class_a,64.7761881351471,20210407101033064_S4-75-M1_M-LA-H.png
304,S4-75-M1,M-LOA-V,class_a,64.02097344398499,20210407101022114_S4-75-M1_M-LOA-V.png
305,S4-75-M1,V-LA-H,class_a,80.8449923992157,20210407101100024_S4-75-M1_V-LA-H.png
306,S4-75-M1,M-LA-V,class_b,66.97331070899963,20210407101042204_S4-75-M1_M-LA-V.png
307,S4-75-M1,V-LOA-A,class_a,61.57538294792175,20210407101141584_S4-75-M1_V-LOA-A.png
308,S4-75-M1,M-LOA-H,class_b,51.51079297065735,20210407101012723_S4-75-M1_M-LOA-H.png
309,S4-75-M1,V-LOA-V,class_a,63.91388773918152,20210407101131404_S4-75-M1_V-LOA-V.png
310,S4-70-M1,V-LOA-A,class_a,74.38896894454956,20210407095055054_S4-70-M1_V-LOA-A.png
311,S4-70-M1,V-LOA-V,class_b,61.10793948173523,20210407095045294_S4-70-M1_V-LOA-V.png
312,S4-70-M1,M-LOA-H,class_a,64.41066265106201,20210407094929894_S4-70-M1_M-LOA-H.png
313,S4-70-M1,M-LA-V,class_a,59.90814566612244,20210407094958094_S4-70-M1_M-LA-V.png
314,S4-70-M1,M-LOA-V,class_a,66.56572818756104,20210407094939613_S4-70-M1_M-LOA-V.png
315,S4-70-M1,V-LA-H,class_a,56.716328859329224,20210407095016484_S4-70-M1_V-LA-H.png
316,S4-70-M1,M-LA-H,class_a,65.0268018245697,20210407094948574_S4-70-M1_M-LA-H.png
317,S4-70-M1,M-LA-A,class_a,52.75459885597229,20210407095006444_S4-70-M1_M-LA-A.png
318,S4-70-M1,V-LA-V,class_b,93.05824637413025,20210407095026354_S4-70-M1_V-LA-V.png
319,S4-70-M1,V-LOA-H,class_b,94.98711228370667,20210407095036874_S4-70-M1_V-LOA-H.png
320,S4-69-M1,V-LA-H,class_a,67.20117330551147,20210407094642275_S4-69-M1_V-LA-H.png
321,S4-69-M1,V-LOA-H,class_b,63.14767599105835,20210407094704604_S4-69-M1_V-LOA-H.png
322,S4-69-M1,V-LA-V,class_a,74.3015706539154,20210407094651624_S4-69-M1_V-LA-V.png
323,S4-69-M1,M-LOA-V,class_a,67.15970039367676,20210407094605554_S4-69-M1_M-LOA-V.png
324,S4-69-M1,M-LA-H,class_a,65.3411865234375,20210407094616494_S4-69-M1_M-LA-H.png
325,S4-69-M1,M-LA-A,class_a,74.77894425392151,20210407094632764_S4-69-M1_M-LA-A.png
326,S4-69-M1,V-LOA-A,class_a,82.65804052352905,20210407094726904_S4-69-M1_V-LOA-A.png
327,S4-69-M1,V-LOA-V,class_a,83.83408784866333,20210407094716635_S4-69-M1_V-LOA-V.png
328,S4-69-M1,M-LA-V,class_a,58.1496000289917,20210407094624544_S4-69-M1_M-LA-V.png
329,S4-69-M1,M-LOA-H,class_a,63.92781734466553,20210407094556544_S4-69-M1_M-LOA-H.png
330,S4-61-M1,M-LOA-V,class_b,78.954416513443,20210407103249624_S4-61-M1_M-LOA-V.png
331,S4-61-M1,V-LA-H,class_b,59.02822017669678,20210407103328154_S4-61-M1_V-LA-H.png
332,S4-61-M1,M-LA-H,class_b,79.32432889938354,20210407103258583_S4-61-M1_M-LA-H.png
333,S4-61-M1,V-LOA-V,class_b,57.21195340156555,20210407103400844_S4-61-M1_V-LOA-V.png
334,S4-61-M1,M-LA-A,class_b,78.50252389907837,20210407103315474_S4-61-M1_M-LA-A.png
335,S4-61-M1,V-LOA-A,class_b,64.05061483383179,20210407103412114_S4-61-M1_V-LOA-A.png
336,S4-61-M1,M-LOA-H,class_b,75.3445565700531,20210407103241175_S4-61-M1_M-LOA-H.png
337,S4-61-M1,M-LA-V,class_b,67.6340639591217,20210407103307039_S4-61-M1_M-LA-V.png
338,S4-61-M1,V-LOA-H,class_a,68.30660700798035,20210407103351075_S4-61-M1_V-LOA-H.png
339,S4-61-M1,V-LA-V,class_b,60.958290100097656,20210407103338875_S4-61-M1_V-LA-V.png
340,S4-71-M2,V-LA-V,class_a,54.93786931037903,20210407095540824_S4-71-M2_V-LA-V.png
341,S4-71-M2,V-LOA-V,class_b,57.72163271903992,20210407095605224_S4-71-M2_V-LOA-V.png
342,S4-71-M2,M-LOA-H,class_a,64.7761881351471,20210407095443954_S4-71-M2_M-LOA-H.png
343,S4-71-M2,M-LOA-V,class_a,74.39910173416138,20210407095453475_S4-71-M2_M-LOA-V.png
344,S4-71-M2,V-LA-H,class_a,80.76247572898865,20210407095531274_S4-71-M2_V-LA-H.png
345,S4-71-M2,M-LA-V,class_a,63.86690139770508,20210407095512473_S4-71-M2_M-LA-V.png
346,S4-71-M2,M-LA-A,class_a,73.84418249130249,20210407095521343_S4-71-M2_M-LA-A.png
347,S4-71-M2,V-LOA-H,class_a,63.48006725311279,20210407095553734_S4-71-M2_V-LOA-H.png
348,S4-71-M2,V-LOA-A,class_a,86.65847778320312,20210407095618164_S4-71-M2_V-LOA-A.png
349,S4-71-M2,M-LA-H,class_a,59.54651236534119,20210407095503944_S4-71-M2_M-LA-H.png
350,S4-62-M1,M-LA-V,class_b,64.34345245361328,20210407103111344_S4-62-M1_M-LA-V.png
351,S4-62-M1,M-LA-H,class_b,68.50942373275757,20210407103103224_S4-62-M1_M-LA-H.png
352,S4-62-M1,M-LA-A,class_b,61.72163486480713,20210407103119293_S4-62-M1_M-LA-A.png
353,S4-62-M1,V-LA-V,class_b,64.61438536643982,20210407103141343_S4-62-M1_V-LA-V.png
354,S4-62-M1,V-LOA-H,class_a,50.737160444259644,20210407103151574_S4-62-M1_V-LOA-H.png
355,S4-62-M1,V-LOA-A,class_a,51.07869505882263,20210407103212064_S4-62-M1_V-LOA-A.png
356,S4-62-M1,V-LA-H,class_a,52.664679288864136,20210407103131992_S4-62-M1_V-LA-H.png
357,S4-62-M1,M-LOA-V,class_b,75.93491673469543,20210407103054494_S4-62-M1_M-LOA-V.png
358,S4-62-M1,V-LOA-V,class_b,63.898396492004395,20210407103202524_S4-62-M1_V-LOA-V.png
359,S4-62-M1,M-LOA-H,class_b,93.63487362861633,20210407103045384_S4-62-M1_M-LOA-H.png
360,S5-70-M2,V-LA-H,class_a,81.46151900291443,20210407113253363_S5-70-M2_V-LA-H.png
361,S5-70-M2,M-LA-H,class_a,71.47446870803833,20210407113212284_S5-70-M2_M-LA-H.png
362,S5-70-M2,V-LOA-V,class_a,72.7743923664093,20210407113326824_S5-70-M2_V-LOA-V.png
363,S5-70-M2,M-LOA-V,class_a,64.7761881351471,20210407113202084_S5-70-M2_M-LOA-V.png
364,S5-70-M2,V-LOA-A,class_a,86.70323491096497,20210407113337814_S5-70-M2_V-LOA-A.png
365,S5-70-M2,V-LOA-H,class_a,70.65727710723877,20210407113315734_S5-70-M2_V-LOA-H.png
366,S5-70-M2,M-LA-V,class_a,66.8789267539978,20210407113223434_S5-70-M2_M-LA-V.png
367,S5-70-M2,M-LA-A,class_a,54.81071472167969,20210407113231304_S5-70-M2_M-LA-A.png
368,S5-70-M2,V-LA-V,class_a,74.41895008087158,20210407113301855_S5-70-M2_V-LA-V.png
369,S5-70-M2,M-LOA-H,class_a,62.38170862197876,20210407113153693_S5-70-M2_M-LOA-H.png
370,S5-70-M1,V-LA-V,class_a,86.83217167854309,20210407113059934_S5-70-M1_V-LA-V.png
371,S5-70-M1,M-LA-V,class_a,65.11167883872986,20210407113032545_S5-70-M1_M-LA-V.png
372,S5-70-M1,V-LOA-H,class_a,71.93060517311096,20210407113111273_S5-70-M1_V-LOA-H.png
373,S5-70-M1,V-LOA-A,class_a,78.85058522224426,20210407113137124_S5-70-M1_V-LOA-A.png
374,S5-70-M1,M-LA-A,class_a,69.75127458572388,20210407113040303_S5-70-M1_M-LA-A.png
375,S5-70-M1,M-LA-H,class_a,50.00189542770386,20210407113024414_S5-70-M1_M-LA-H.png
376,S5-70-M1,V-LA-H,class_a,91.98688864707947,20210407113049744_S5-70-M1_V-LA-H.png
377,S5-70-M1,M-LOA-H,class_a,64.7761881351471,20210407113005024_S5-70-M1_M-LOA-H.png
378,S5-70-M1,M-LOA-V,class_a,59.12283658981323,20210407113013784_S5-70-M1_M-LOA-V.png
379,S5-70-M1,V-LOA-V,class_a,74.51136708259583,20210407113123204_S5-70-M1_V-LOA-V.png
380,S5-75-M2,V-LOA-H,class_b,94.31837201118469,20210407115245663_S5-75-M2_V-LOA-H.png
381,S5-75-M2,M-LOA-H,class_b,50.45002102851868,20210407115130845_S5-75-M2_M-LOA-H.png
382,S5-75-M2,V-LOA-A,class_a,70.17642259597778,20210407115303504_S5-75-M2_V-LOA-A.png
383,S5-75-M2,V-LOA-V,class_b,91.12617373466492,20210407115253574_S5-75-M2_V-LOA-V.png
384,S5-75-M2,M-LA-A,class_b,89.10906314849854,20210407115209354_S5-75-M2_M-LA-A.png
385,S5-75-M2,M-LA-V,class_b,79.4677197933197,20210407115201464_S5-75-M2_M-LA-V.png
386,S5-75-M2,M-LOA-V,class_b,74.39442276954651,20210407115140333_S5-75-M2_M-LOA-V.png
387,S5-75-M2,V-LA-H,class_b,98.93103837966919,20210407115220786_S5-75-M2_V-LA-H.png
388,S5-75-M2,V-LA-V,class_b,84.21050906181335,20210407115231094_S5-75-M2_V-LA-V.png
389,S5-75-M2,M-LA-H,class_a,52.29114890098572,20210407115152704_S5-75-M2_M-LA-H.png
390,S5-63-M1,V-LOA-A,class_a,56.44459128379822,20210407120950534_S5-63-M1_V-LOA-A.png
391,S5-63-M1,V-LOA-H,class_a,75.53486824035645,20210407120928564_S5-63-M1_V-LOA-H.png
392,S5-63-M1,M-LA-A,class_b,73.15520644187927,20210407120839303_S5-63-M1_M-LA-A.png
393,S5-63-M1,M-LA-H,class_b,68.34020614624023,20210407120821334_S5-63-M1_M-LA-H.png
394,S5-63-M1,V-LA-V,class_a,85.28618812561035,20210407120917814_S5-63-M1_V-LA-V.png
395,S5-63-M1,M-LA-V,class_a,54.889559745788574,20210407120830894_S5-63-M1_M-LA-V.png
